"id","UDALERRIA_KODEA/COD_MUNICIPIO","UDALERRIA/MUNICIPIO","EKITALDIA/EJERCICIO","EDUKIONTZI_KODEA/COD_CONTENEDOR","EDUKIONTZIAREN MODELOA_CAS/MODELO CONTENEDOR_CAS","HONDAKINAREN FRAKZIOA_CAS/FRACCION DEL RESIDUO_CAS","longitude","latitude","horaMin","horaMax"
2987,83,"ORTUELLA",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","495670,04","4795352,99",0,23
2988,83,"ORTUELLA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","495672,22","4795351,58",0,23
2989,83,"ORTUELLA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","495463,76","4795490,11",0,23
2990,83,"ORTUELLA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","495523,83","4795537,22",0,23
2991,83,"ORTUELLA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","495521,09","4795427,78",0,23
2992,83,"ORTUELLA",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","495482,33","4795374,68",0,23
2993,83,"ORTUELLA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","495349,8","4795535,7",0,23
2994,83,"ORTUELLA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","495349,04","4795538,09",0,23
2995,83,"ORTUELLA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","495014,63","4796256,75",0,23
2996,83,"ORTUELLA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","495338,35","4795484,35",0,23
2997,83,"ORTUELLA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","495508,25","4795264,79",0,23
2998,83,"ORTUELLA",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","495340,08","4795483,05",0,23
2999,83,"ORTUELLA",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","495032,33","4795563,51",0,23
3000,83,"ORTUELLA",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","495222,59","4795458,91",0,23
3251,84,"SESTAO",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","499455,99","4795469,6",0,23
3252,84,"SESTAO",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","499389,32","4795520,22",0,23
3253,84,"SESTAO",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","499550,6","4795469,16",0,23
3254,84,"SESTAO",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","499734,52","4795469,15",0,23
3255,84,"SESTAO",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","499507,11","4795559,99",0,23
3256,84,"SESTAO",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","499327,66","4795632,83",0,23
3257,84,"SESTAO",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","499548,33","4795614,06",0,23
3258,84,"SESTAO",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","499622,61","4795571,25",0,23
3259,84,"SESTAO",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","499340,05","4795568,23",0,23
3260,84,"SESTAO",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","499096,2","4795526",0,23
3261,84,"SESTAO",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","499020,09","4795654,65",0,23
3262,84,"SESTAO",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","499124,79","4795389,67",0,23
3263,84,"SESTAO",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","499193,63","4795305,76",0,23
3264,84,"SESTAO",2020,49,"CARGA VERTICAL","ENVASES LIGEROS","499139,45","4795198,91",0,23
3265,84,"SESTAO",2020,50,"CARGA VERTICAL","ENVASES LIGEROS","499213,73","4795157,72",0,23
3266,84,"SESTAO",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","499339,47","4795109,26",0,23
3267,84,"SESTAO",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","499298,9","4795183,83",0,23
3268,84,"SESTAO",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","499218,86","4795234,34",0,23
3269,84,"SESTAO",2020,54,"CARGA VERTICAL","ENVASES LIGEROS","499330,48","4795632,18",0,23
3021,83,"ORTUELLA",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","495375,85","4795702,17",0,23
3022,83,"ORTUELLA",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","496998,56","4795252,34",0,23
3023,77,"PLENTZIA",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","504567,16","4806440,96",0,23
3024,77,"PLENTZIA",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","504568,6","4805764,45",0,23
3025,77,"PLENTZIA",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","504443,16","4805937,83",0,23
3026,77,"PLENTZIA",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","504103,79","4805957,3",0,23
3027,77,"PLENTZIA",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","504079,66","4805817,92",0,23
3028,77,"PLENTZIA",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","504376,98","4805682,51",0,23
3029,77,"PLENTZIA",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","504604,95","4805810,46",0,23
3030,77,"PLENTZIA",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","504106,69","4805303,05",0,23
3031,77,"PLENTZIA",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","504108,12","4805436,38",0,23
3032,77,"PLENTZIA",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","504567,27","4806442,68",0,23
3033,77,"PLENTZIA",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","504374,59","4805682,51",0,23
3034,77,"PLENTZIA",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","504266,56","4805470,45",0,23
3035,77,"PLENTZIA",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","504433,82","4805775,83",0,23
3036,77,"PLENTZIA",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","504482,42","4805859,72",0,23
3037,77,"PLENTZIA",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","504427,66","4806054,57",0,23
3038,77,"PLENTZIA",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","504666,78","4805282,75",0,23
3039,77,"PLENTZIA",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","504420,58","4806268,82",0,23
3040,77,"PLENTZIA",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","504778,66","4805105,02",0,23
3041,77,"PLENTZIA",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","504079,55","4805820,41",0,23
3042,77,"PLENTZIA",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","504082,16","4805450,21",0,23
3043,77,"PLENTZIA",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","506074,72","4806387,5",0,23
3044,77,"PLENTZIA",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","505841,77","4806291,96",0,23
3045,77,"PLENTZIA",2020,25,"CARGA VERTICAL","ENVASES LIGEROS","506159,26","4804676,69",0,23
3046,77,"PLENTZIA",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","506157,45","4804675,23",0,23
3047,77,"PLENTZIA",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","504425,82","4806056,31",0,23
3048,77,"PLENTZIA",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","504022,59","4805910,08",0,23
3049,78,"PORTUGALETE",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","498230,58","4796001,59",0,23
3050,78,"PORTUGALETE",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","498298,26","4796102,25",0,23
3051,78,"PORTUGALETE",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","498372,47","4796287,96",0,23
3052,78,"PORTUGALETE",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","498430,34","4796338",0,23
3053,78,"PORTUGALETE",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","498560,25","4796652,43",0,23
3054,78,"PORTUGALETE",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","498437,63","4796843,7",0,23
3055,78,"PORTUGALETE",2020,12,"CARGA VERTICAL","ENVASES LIGEROS","498401,62","4796766,25",0,23
3056,78,"PORTUGALETE",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","498363,02","4796795,94",0,23
3057,78,"PORTUGALETE",2020,14,"CARGA VERTICAL","ENVASES LIGEROS","498239,28","4796828,05",0,23
3058,78,"PORTUGALETE",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","498295,99","4796177,99",0,23
3059,78,"PORTUGALETE",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","498296,01","4796681,2",0,23
3060,78,"PORTUGALETE",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","498617,58","4796241,53",0,23
3061,78,"PORTUGALETE",2020,22,"CARGA VERTICAL","ENVASES LIGEROS","498350,25","4796579,02",0,23
3062,78,"PORTUGALETE",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","498349,96","4796745,99",0,23
3063,78,"PORTUGALETE",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","498305,87","4796545,77",0,23
3064,78,"PORTUGALETE",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","498056,91","4797186,19",0,23
3065,78,"PORTUGALETE",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","498338,04","4796952,95",0,23
3066,78,"PORTUGALETE",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","498399,8","4795990,71",0,23
3067,78,"PORTUGALETE",2020,31,"CARGA VERTICAL","ENVASES LIGEROS","497684,36","4796472,37",0,23
3068,78,"PORTUGALETE",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","498267,32","4796755,88",0,23
3069,78,"PORTUGALETE",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","497548,82","4796955,79",0,23
3070,78,"PORTUGALETE",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","497734,41","4796869,91",0,23
3071,78,"PORTUGALETE",2020,40,"CARGA VERTICAL","ENVASES LIGEROS","498598,95","4796107,49",0,23
3072,78,"PORTUGALETE",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","498614,49","4796033,14",0,23
3073,78,"PORTUGALETE",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","498031,75","4796645,74",0,23
3074,78,"PORTUGALETE",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","498095,01","4796549,61",0,23
3075,78,"PORTUGALETE",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","498126,51","4796425,43",0,23
3076,78,"PORTUGALETE",2020,50,"CARGA VERTICAL","ENVASES LIGEROS","497991,16","4796172,54",0,23
3077,78,"PORTUGALETE",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","498182,72","4796351,18",0,23
3078,78,"PORTUGALETE",2020,56,"CARGA VERTICAL","ENVASES LIGEROS","498123,82","4796535,09",0,23
3079,78,"PORTUGALETE",2020,58,"CARGA VERTICAL","ENVASES LIGEROS","498142,05","4796362,14",0,23
3080,78,"PORTUGALETE",2020,59,"CARGA VERTICAL","ENVASES LIGEROS","498071,81","4796040,75",0,23
3081,78,"PORTUGALETE",2020,61,"CARGA VERTICAL","ENVASES LIGEROS","497755,18","4796221,38",0,23
3082,78,"PORTUGALETE",2020,62,"CARGA VERTICAL","ENVASES LIGEROS","497599,56","4795923",0,23
3083,78,"PORTUGALETE",2020,63,"CARGA VERTICAL","ENVASES LIGEROS","498479,06","4796370,61",0,23
3084,78,"PORTUGALETE",2020,67,"CARGA VERTICAL","ENVASES LIGEROS","499003,46","4795734,31",0,23
3085,78,"PORTUGALETE",2020,68,"CARGA VERTICAL","ENVASES LIGEROS","498933,78","4795972,18",0,23
3086,78,"PORTUGALETE",2020,70,"CARGA VERTICAL","ENVASES LIGEROS","498944,53","4795803,45",0,23
3087,78,"PORTUGALETE",2020,71,"CARGA VERTICAL","ENVASES LIGEROS","498917,98","4795768,89",0,23
3088,78,"PORTUGALETE",2020,73,"CARGA VERTICAL","ENVASES LIGEROS","498666,64","4795777,49",0,23
3089,78,"PORTUGALETE",2020,74,"CARGA VERTICAL","ENVASES LIGEROS","498719,43","4795993,46",0,23
3090,78,"PORTUGALETE",2020,75,"CARGA VERTICAL","ENVASES LIGEROS","498688,25","4796144,63",0,23
3091,78,"PORTUGALETE",2020,76,"CARGA VERTICAL","ENVASES LIGEROS","498607,12","4796143,25",0,23
3092,78,"PORTUGALETE",2020,77,"CARGA VERTICAL","ENVASES LIGEROS","498528,4","4796225,29",0,23
3093,78,"PORTUGALETE",2020,78,"CARGA VERTICAL","ENVASES LIGEROS","498610,79","4796034,01",0,23
3094,78,"PORTUGALETE",2020,79,"CARGA VERTICAL","ENVASES LIGEROS","498599,35","4795917,3",0,23
3095,78,"PORTUGALETE",2020,80,"CARGA VERTICAL","ENVASES LIGEROS","498604,22","4795824,1",0,23
3096,78,"PORTUGALETE",2020,81,"CARGA VERTICAL","ENVASES LIGEROS","498330,18","4795906,42",0,23
3097,78,"PORTUGALETE",2020,82,"CARGA VERTICAL","ENVASES LIGEROS","498589,9","4795986",0,23
3098,78,"PORTUGALETE",2020,83,"CARGA VERTICAL","ENVASES LIGEROS","497705,91","4795872,24",0,23
3099,78,"PORTUGALETE",2020,84,"CARGA VERTICAL","ENVASES LIGEROS","498474,79","4796731,98",0,23
3100,78,"PORTUGALETE",2020,85,"CARGA VERTICAL","ENVASES LIGEROS","498165,06","4796302,1",0,23
3101,78,"PORTUGALETE",2020,86,"CARGA VERTICAL","ENVASES LIGEROS","498702,23","4796481,63",0,23
3102,78,"PORTUGALETE",2020,90,"CARGA VERTICAL","ENVASES LIGEROS","498686,79","4795916,85",0,23
3103,78,"PORTUGALETE",2020,91,"CARGA VERTICAL","ENVASES LIGEROS","498596,85","4795918,06",0,23
3104,78,"PORTUGALETE",2020,92,"CARGA VERTICAL","ENVASES LIGEROS","497363,96","4796938,64",0,23
3105,78,"PORTUGALETE",2020,95,"CARGA VERTICAL","ENVASES LIGEROS","498726,74","4796125,44",0,23
3106,78,"PORTUGALETE",2020,96,"CARGA VERTICAL","ENVASES LIGEROS","498904,62","4795834,45",0,23
3107,78,"PORTUGALETE",2020,97,"CARGA VERTICAL","ENVASES LIGEROS","498943,87","4795801,39",0,23
3108,78,"PORTUGALETE",2020,98,"CARGA VERTICAL","ENVASES LIGEROS","498412,57","4796648,57",0,23
3109,78,"PORTUGALETE",2020,99,"CARGA VERTICAL","ENVASES LIGEROS","498348,66","4796748,27",0,23
3110,78,"PORTUGALETE",2020,100,"CARGA VERTICAL","ENVASES LIGEROS","498352,86","4796586,49",0,23
3111,78,"PORTUGALETE",2020,101,"CARGA VERTICAL","ENVASES LIGEROS","497588,36","4795921,92",0,23
3112,78,"PORTUGALETE",2020,102,"CARGA VERTICAL","ENVASES LIGEROS","497587,49","4795919,97",0,23
3113,78,"PORTUGALETE",2020,103,"CARGA VERTICAL","ENVASES LIGEROS","497717,58","4796305,7",0,23
3114,78,"PORTUGALETE",2020,104,"CARGA VERTICAL","ENVASES LIGEROS","498390,15","4795674,27",0,23
3115,78,"PORTUGALETE",2020,105,"CARGA VERTICAL","ENVASES LIGEROS","497783,8","4796602,37",0,23
3116,78,"PORTUGALETE",2020,106,"CARGA VERTICAL","ENVASES LIGEROS","498867,32","4795900,46",0,23
3117,78,"PORTUGALETE",2020,111,"CARGA VERTICAL","ENVASES LIGEROS","497782,38","4796603,56",0,23
3118,78,"PORTUGALETE",2020,112,"CARGA VERTICAL","ENVASES LIGEROS","498449,94","4796460,13",0,23
3119,78,"PORTUGALETE",2020,115,"CARGA VERTICAL","ENVASES LIGEROS","498115,79","4796186,06",0,23
3120,78,"PORTUGALETE",2020,116,"CARGA VERTICAL","ENVASES LIGEROS","498056,19","4796172,52",0,23
3121,78,"PORTUGALETE",2020,117,"CARGA VERTICAL","ENVASES LIGEROS","498099,71","4796252,92",0,23
3122,78,"PORTUGALETE",2020,118,"CARGA VERTICAL","ENVASES LIGEROS","498607,93","4796384,45",0,23
3123,78,"PORTUGALETE",2020,119,"CARGA VERTICAL","ENVASES LIGEROS","498254,35","4797062,3",0,23
3124,78,"PORTUGALETE",2020,120,"CARGA VERTICAL","ENVASES LIGEROS","498157,08","4796446,88",0,23
3125,78,"PORTUGALETE",2020,122,"CARGA VERTICAL","ENVASES LIGEROS","498170,72","4795449,56",0,23
3126,82,"SANTURTZI",2020,1,"CARGA VERTICAL","ENVASES LIGEROS","497050,93","4796453,84",0,23
3127,82,"SANTURTZI",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","497731,03","4796933,62",0,23
3128,82,"SANTURTZI",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","496816,71","4796712,48",0,23
3129,82,"SANTURTZI",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","497107,77","4796606,81",0,23
3130,82,"SANTURTZI",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","497058,66","4796696,26",0,23
3131,82,"SANTURTZI",2020,6,"CARGA VERTICAL","ENVASES LIGEROS","496697,83","4796656,09",0,23
3132,82,"SANTURTZI",2020,7,"CARGA VERTICAL","ENVASES LIGEROS","496778,45","4796821,4",0,23
3133,82,"SANTURTZI",2020,8,"CARGA VERTICAL","ENVASES LIGEROS","496923,64","4796796,17",0,23
3134,82,"SANTURTZI",2020,9,"CARGA VERTICAL","ENVASES LIGEROS","496813,36","4796763,92",0,23
3135,82,"SANTURTZI",2020,10,"CARGA VERTICAL","ENVASES LIGEROS","497021,44","4796775,16",0,23
3136,82,"SANTURTZI",2020,11,"CARGA VERTICAL","ENVASES LIGEROS","497192,37","4797004,57",0,23
3137,82,"SANTURTZI",2020,13,"CARGA VERTICAL","ENVASES LIGEROS","497232,2","4797234,04",0,23
3138,82,"SANTURTZI",2020,15,"CARGA VERTICAL","ENVASES LIGEROS","497363,78","4797288,16",0,23
3139,82,"SANTURTZI",2020,16,"CARGA VERTICAL","ENVASES LIGEROS","497528,47","4797143,66",0,23
3140,82,"SANTURTZI",2020,17,"CARGA VERTICAL","ENVASES LIGEROS","497569,48","4797215,27",0,23
3141,82,"SANTURTZI",2020,18,"CARGA VERTICAL","ENVASES LIGEROS","497502,62","4797229,81",0,23
3142,82,"SANTURTZI",2020,19,"CARGA VERTICAL","ENVASES LIGEROS","497707,65","4797090,63",0,23
3143,82,"SANTURTZI",2020,20,"CARGA VERTICAL","ENVASES LIGEROS","497648,2","4797169,09",0,23
3144,82,"SANTURTZI",2020,21,"CARGA VERTICAL","ENVASES LIGEROS","497324,67","4797037,78",0,23
3145,82,"SANTURTZI",2020,23,"CARGA VERTICAL","ENVASES LIGEROS","497456,12","4797339,15",0,23
3146,82,"SANTURTZI",2020,24,"CARGA VERTICAL","ENVASES LIGEROS","497572,68","4797324,26",0,23
3147,82,"SANTURTZI",2020,26,"CARGA VERTICAL","ENVASES LIGEROS","497866,58","4797142,04",0,23
3148,82,"SANTURTZI",2020,27,"CARGA VERTICAL","ENVASES LIGEROS","498003,34","4797041,88",0,23
3149,82,"SANTURTZI",2020,28,"CARGA VERTICAL","ENVASES LIGEROS","497508,66","4797385,29",0,23
3150,82,"SANTURTZI",2020,29,"CARGA VERTICAL","ENVASES LIGEROS","497318,73","4797619,4",0,23
3151,82,"SANTURTZI",2020,30,"CARGA VERTICAL","ENVASES LIGEROS","497211,37","4797725,11",0,23
3152,82,"SANTURTZI",2020,32,"CARGA VERTICAL","ENVASES LIGEROS","497194,93","4797569,49",0,23
3153,82,"SANTURTZI",2020,33,"CARGA VERTICAL","ENVASES LIGEROS","497171,45","4797450,8",0,23
3154,82,"SANTURTZI",2020,34,"CARGA VERTICAL","ENVASES LIGEROS","496964,02","4797508,8",0,23
3155,82,"SANTURTZI",2020,35,"CARGA VERTICAL","ENVASES LIGEROS","496725,04","4797518,44",0,23
3156,82,"SANTURTZI",2020,36,"CARGA VERTICAL","ENVASES LIGEROS","497313,96","4797223,82",0,23
3157,82,"SANTURTZI",2020,37,"CARGA VERTICAL","ENVASES LIGEROS","497441,51","4797239,81",0,23
3158,82,"SANTURTZI",2020,38,"CARGA VERTICAL","ENVASES LIGEROS","497196,2","4797217,58",0,23
3159,82,"SANTURTZI",2020,39,"CARGA VERTICAL","ENVASES LIGEROS","496840,63","4797546,45",0,23
3160,82,"SANTURTZI",2020,41,"CARGA VERTICAL","ENVASES LIGEROS","496864,37","4797620,49",0,23
3161,82,"SANTURTZI",2020,42,"CARGA VERTICAL","ENVASES LIGEROS","496961,09","4797509,67",0,23
3162,82,"SANTURTZI",2020,43,"CARGA VERTICAL","ENVASES LIGEROS","496918,26","4797773,02",0,23
3163,82,"SANTURTZI",2020,44,"CARGA VERTICAL","ENVASES LIGEROS","496817,26","4797785,89",0,23
3164,82,"SANTURTZI",2020,45,"CARGA VERTICAL","ENVASES LIGEROS","496700,16","4797778,68",0,23
3165,82,"SANTURTZI",2020,46,"CARGA VERTICAL","ENVASES LIGEROS","495988,49","4798283,28",0,23
3166,82,"SANTURTZI",2020,47,"CARGA VERTICAL","ENVASES LIGEROS","497286,91","4797564,8",0,23
3167,82,"SANTURTZI",2020,48,"CARGA VERTICAL","ENVASES LIGEROS","497178,92","4797378,65",0,23
3168,82,"SANTURTZI",2020,49,"CARGA VERTICAL","ENVASES LIGEROS","496190,51","4798134,54",0,23
3169,82,"SANTURTZI",2020,51,"CARGA VERTICAL","ENVASES LIGEROS","497019,03","4797735,69",0,23
3170,82,"SANTURTZI",2020,52,"CARGA VERTICAL","ENVASES LIGEROS","497085,17","4797811,95",0,23
3171,82,"SANTURTZI",2020,53,"CARGA VERTICAL","ENVASES LIGEROS","497052,97","4797534,27",0,23
3172,82,"SANTURTZI",2020,54,"CARGA VERTICAL","ENVASES LIGEROS","497121,9","4797269,89",0,23
3173,82,"SANTURTZI",2020,55,"CARGA VERTICAL","ENVASES LIGEROS","497030,07","4797632,44",0,23
3174,82,"SANTURTZI",2020,56,"CARGA VERTICAL","ENVASES LIGEROS","496887,41","4797838,51",0,23
3175,82,"SANTURTZI",2020,57,"CARGA VERTICAL","ENVASES LIGEROS","497144,81","4796933,95",0,23
3176,82,"SANTURTZI",2020,58,"CARGA VERTICAL","ENVASES LIGEROS","496512,62","4796737,02",0,23
3177,82,"SANTURTZI",2020,59,"CARGA VERTICAL","ENVASES LIGEROS","496926,57","4796543,4",0,23
3178,82,"SANTURTZI",2020,60,"CARGA VERTICAL","ENVASES LIGEROS","497252,93","4796745,26",0,23
3179,82,"SANTURTZI",2020,61,"CARGA VERTICAL","ENVASES LIGEROS","497580,68","4797030,1",0,23
3180,82,"SANTURTZI",2020,62,"CARGA VERTICAL","ENVASES LIGEROS","496356,08","4797041,24",0,23
3181,82,"SANTURTZI",2020,63,"CARGA VERTICAL","ENVASES LIGEROS","496674,57","4797912,39",0,23
3182,82,"SANTURTZI",2020,64,"CARGA VERTICAL","ENVASES LIGEROS","496757,79","4797564,47",0,23
3183,82,"SANTURTZI",2020,65,"CARGA VERTICAL","ENVASES LIGEROS","496755,83","4796970,04",0,23
3184,82,"SANTURTZI",2020,66,"CARGA VERTICAL","ENVASES LIGEROS","497650,69","4797169,73",0,23
3185,82,"SANTURTZI",2020,67,"CARGA VERTICAL","ENVASES LIGEROS","496775,46","4797108,72",0,23
3186,82,"SANTURTZI",2020,68,"CARGA VERTICAL","ENVASES LIGEROS","496956,26","4797894,55",0,23
3187,82,"SANTURTZI",2020,69,"CARGA VERTICAL","ENVASES LIGEROS","496424,27","4796225,39",0,23
3188,82,"SANTURTZI",2020,70,"CARGA VERTICAL","ENVASES LIGEROS","496823,59","4797990,9",0,23
3189,82,"SANTURTZI",2020,71,"CARGA VERTICAL","ENVASES LIGEROS","497254,46","4796746,99",0,23
3190,82,"SANTURTZI",2020,72,"CARGA VERTICAL","ENVASES LIGEROS","497112,38","4796707,28",0,23
3191,82,"SANTURTZI",2020,74,"CARGA VERTICAL","ENVASES LIGEROS","496843,32","4797465,2",0,23
3192,82,"SANTURTZI",2020,75,"CARGA VERTICAL","ENVASES LIGEROS","497123,86","4797268,37",0,23
3193,82,"SANTURTZI",2020,76,"CARGA VERTICAL","ENVASES LIGEROS","496876,54","4796984,07",0,23
3194,82,"SANTURTZI",2020,81,"CARGA VERTICAL","ENVASES LIGEROS","497016,04","4797855,84",0,23
3195,82,"SANTURTZI",2020,82,"CARGA VERTICAL","ENVASES LIGEROS","496925,17","4796793,99",0,23
3196,82,"SANTURTZI",2020,84,"CARGA VERTICAL","ENVASES LIGEROS","497222,74","4796664,98",0,23
3197,82,"SANTURTZI",2020,85,"CARGA VERTICAL","ENVASES LIGEROS","497318,01","4797588,62",0,23
3198,82,"SANTURTZI",2020,86,"CARGA VERTICAL","ENVASES LIGEROS","497780,94","4797281,08",0,23
3199,82,"SANTURTZI",2020,87,"CARGA VERTICAL","ENVASES LIGEROS","495823,75","4798582,42",0,23
3200,82,"SANTURTZI",2020,88,"CARGA VERTICAL","ENVASES LIGEROS","495940,46","4798242,52",0,23
3201,82,"SANTURTZI",2020,89,"CARGA VERTICAL","ENVASES LIGEROS","496672,43","4797991,36",0,23
3202,82,"SANTURTZI",2020,92,"CARGA VERTICAL","ENVASES LIGEROS","496820,05","4796642,48",0,23
3203,82,"SANTURTZI",2020,93,"CARGA VERTICAL","ENVASES LIGEROS","497052,64","4797532,33",0,23
3204,82,"SANTURTZI",2020,94,"CARGA VERTICAL","ENVASES LIGEROS","497326,57","4797039,29",0,23
3205,82,"SANTURTZI",2020,96,"CARGA VERTICAL","ENVASES LIGEROS","496555,63","4798030,96",0,23
3206,82,"SANTURTZI",2020,97,"CARGA VERTICAL","ENVASES LIGEROS","496919,02","4797775,18",0,23
3207,82,"SANTURTZI",2020,98,"CARGA VERTICAL","ENVASES LIGEROS","497690,08","4797246,97",0,23
3208,82,"SANTURTZI",2020,99,"CARGA VERTICAL","ENVASES LIGEROS","497374,05","4797384,57",0,23
3209,82,"SANTURTZI",2020,100,"CARGA VERTICAL","ENVASES LIGEROS","497376,22","4797383,82",0,23
3210,82,"SANTURTZI",2020,101,"CARGA VERTICAL","ENVASES LIGEROS","497309,01","4797341,7",0,23
3211,82,"SANTURTZI",2020,102,"CARGA VERTICAL","ENVASES LIGEROS","497308,24","4797340,83",0,23
3212,82,"SANTURTZI",2020,103,"CARGA VERTICAL","ENVASES LIGEROS","497075,25","4797757,44",0,23
3213,82,"SANTURTZI",2020,104,"CARGA VERTICAL","ENVASES LIGEROS","497027,96","4796650,19",0,23
3214,82,"SANTURTZI",2020,105,"CARGA VERTICAL","ENVASES LIGEROS","497261,25","4797676,13",0,23
3215,82,"SANTURTZI",2020,107,"CARGA VERTICAL","ENVASES LIGEROS","496389,84","4798163,95",0,23
3216,82,"SANTURTZI",2020,108,"CARGA VERTICAL","ENVASES LIGEROS","497289,48","4796758,46",0,23
3217,82,"SANTURTZI",2020,109,"CARGA VERTICAL","ENVASES LIGEROS","497417,95","4797130,96",0,23
3218,82,"SANTURTZI",2020,110,"CARGA VERTICAL","ENVASES LIGEROS","497042,49","4797420,27",0,23
3219,82,"SANTURTZI",2020,111,"CARGA VERTICAL","ENVASES LIGEROS","496426,34","4798277,65",0,23
3220,82,"SANTURTZI",2020,112,"CARGA VERTICAL","ENVASES LIGEROS","496168,55","4798240,86",0,23
3221,84,"SESTAO",2020,2,"CARGA VERTICAL","ENVASES LIGEROS","500353,4","4795062,63",0,23
3222,84,"SESTAO",2020,3,"CARGA VERTICAL","ENVASES LIGEROS","499866,99","4795131,23",0,23
3223,84,"SESTAO",2020,4,"CARGA VERTICAL","ENVASES LIGEROS","499909,74","4795177,4",0,23
3224,84,"SESTAO",2020,5,"CARGA VERTICAL","ENVASES LIGEROS","499956,29","4795178,92",0,23
